148,85,0.06
149,85,0.06
150,85,0.06
151,85,0.06
152,85,0.06
153,85,0.06
154,91,0.115
155,85,0.06
156,85,0.06
157,85,0.06
158,85,0.06
159,85,0.06
160,85,0.06
161,85,0.06
162,85,0.06
163,554,0.028
164,557,0.133
165,558,0.113
166,560,0.157
167,85,0.06
168,85,0.06
169,85,0.06
170,85,0.06
171,91,0.115
172,85,0.06
173,85,0.06
174,85,0.06
175,85,0.06
176,85,0.06
177,85,0.06
178,110,0.435
179,110,0.435
180,85,0.06
181,85,0.06
182,85,0.06
183,221,0.0
184,110,0.435
185,85,0.06
186,85,0.06
187,85,0.06
188,560,0.157
,sum,0.012
,,
电荷分部校验,,
15,0.0,
16,0.0,
179,0.435,
86,-0.585,
21,0.15,
18,0.563,
188,0.157,
20,-0.197,
19,0.0,
140,0.119,
22,-0.008,
25,-0.694,
23,-0.359,
24,0.425,
28,-0.005,
141,0.06,
142,0.06,
27,-0.115,
26,0.0,0.006
,,
61,-0.005,
64,0.035,
161,0.06,
162,0.06,
159,0.06,
160,0.06,
62,-0.008,
63,-0.359,
65,0.425,
163,0.028,
66,-0.694,
67,-0.051,
68,-0.197,
164,0.133,
69,-0.112,
72,0.563,
166,0.157,
70,-0.07,
71,-0.307,
165,0.113,
92,-0.065,
186,0.06,
185,0.06,
187,0.06,0.006
,,
1,-0.12,
129,0.06,
130,0.06,
5,-0.005,
133,0.06,
134,0.06,
2,-0.005,
131,0.06,
132,0.06,
3,-0.115,
4,-0.115,
178,0.435,
85,-0.585,
6,0.15,
9,-0.115,
135,0.115,
7,0.0,
8,0.0,
137,0.115,
13,-0.115,
10,-0.115,
136,0.115,
12,0.0,
11,0.0,
138,0.115,
14,-0.115,
17,-0.115,
139,0.115,
15,0.0,
16,0.0,0
,,
143,0.115,
29,-0.115,
32,-0.115,
144,0.115,
30,0.0,
31,0.0,
146,0.115,
36,-0.115,
33,-0.115,
145,0.115,
35,0.0,
34,0.0,
37,-0.06,
147,0.06,
40,0.0,
87,-0.18,
180,0.06,
181,0.06,
182,0.06,0
,,
93,0.0,
94,0.0,
95,0.15,
112,-0.585,
128,0.435,
98,0.15,
111,-0.585,
127,0.435,
96,0.0,
97,0.0,
102,0.47,
114,-0.47,
99,0.47,
113,-0.47,
100,0.0,
101,0.0,
103,-0.12,
115,0.06,
116,0.06,
106,-0.12,
117,0.06,
118,0.06,
104,0.0,
105,0.0,
110,-0.12,
125,0.06,
126,0.06,
107,-0.12,
119,0.06,
120,0.06,
108,-0.12,
109,-0.12,
121,0.06,
122,0.06,
123,0.06,
124,0.06,0
,,
38,0.0,
39,0.0,
183,0.0,
88,-0.47,
41,0.47,
89,-0.47,
42,0.585,
43,-0.115,
44,0.0,
45,0.0,
49,-0.12,
152,0.06,
153,0.06,
48,-0.12,
151,0.06,
150,0.06,
47,-0.005,
148,0.06,
149,0.06,
46,-0.115,
50,-0.115,
154,0.115,
51,0.0,
52,0.0,
53,-0.12,
155,0.06,
156,0.06,
56,-0.12,
157,0.06,
158,0.06,
54,0.0,
55,0.0,0
,,
54,0.0,
55,0.0,
59,0.0,
60,0.0,
57,0.0,
58,0.0,
76,-0.12,
169,0.06,
170,0.06,
73,-0.12,
167,0.06,
168,0.06,
74,0.0,
75,0.0,
171,0.115,
77,-0.115,
184,0.435,
90,-0.585,
78,0.15,
79,-0.115,
80,-0.115,
81,-0.005,
172,0.06,
173,0.06,
82,-0.12,
174,0.06,
175,0.06,
83,-0.12,
176,0.06,
177,0.06,
91,-0.47,
84,0.585,0.0
